,index,sentence,label
1871,941,"['معتقل', 'جوانتانامو', '،', 'هو', 'سجن', 'سيء', 'السمعة', '،', 'بدأت', 'السلطات', 'الأمريكية', 'لبإستعماله', 'في', 'سنة', '2002', '،', 'و', 'ذلك', 'لسجن', 'من', 'تشتبه', 'في', 'كونهم', 'إرهابيين', '،', 'ويعتبر', 'السجن', 'سلطة', 'مطلقة', 'لوجوده', 'خارج', 'الحدود', 'الأمريكية', '،', 'في', 'و', 'ذلك', 'في', 'أقصى', 'جنوب', 'شرق', 'كوبا', '،', 'و', 'تبعد', '90', 'ميل', 'عن', 'فلوريدا', '،', 'ولا', 'ينطبق', 'عليه', 'أي', 'من', 'قوانين', 'حقوق', 'الإنسان']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1872,1290,"['فكانت', 'تهوي', 'إليهم', 'القبائل', 'في', 'حجهم', 'الجاهلي']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1873,800,"['ولم', 'يكن', 'غريبا', 'ما', 'حظيت', 'به', 'الموديلات', 'الجديدة', 'مثل', '«', 'مورانو', '»', 'و', '«', 'ارمادا', '»', 'و', '«', 'الباثفيندر', '»', 'الجديدة', 'من', 'إعجاب', 'واهتمام', 'خاص', 'من', 'قبل', 'المواطنين', '،', 'الذين', 'قامت', 'أعداد', 'كبيرة', 'منهم', 'بتجربة', 'قيادة', 'لجميع', 'موديلات', 'السيارات', 'المشاركة', 'بالقافلة', 'والتي', 'تركت', 'انطباعات', 'إيجابية', 'للغاية', 'بعد', 'تجارب', 'قيادتها', '،', 'وهو', 'الأمر', 'الذي', 'ظهر', 'جليا', 'بإبداء', 'رغبتهم', 'الشديدة', 'في', 'اقتناء', 'ما', 'يناسبهم', 'من', 'تلك', 'الموديلات', 'في', 'أقرب', 'وقت', 'ممكن']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1874,286,"['وفي', 'هذه', 'الدول', 'إستطاع', 'الفلاحون', 'المحليون', 'تطوير', 'تقنية', 'الري']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1875,1121,"['الصين', 'طالبت', 'إسرائيل', 'بالاعتذار', 'لمقتل', 'أحد', 'مراقبيها', '(', 'الفرنسية', ')', 'وأعرب', 'عن', '""', 'أسفه', 'الشديد', '""', 'للحادث', 'مشيرا', 'إلى', 'أنه', 'سيسعى', 'للحصول', 'على', 'معلومات', 'توضح', 'طبيعة', 'الحادث']","['B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1876,4033,"['في', 'هذا', 'السياق', 'قالت', 'صحيفة', 'بيلد', 'الألمانية', 'إن', 'السفير', 'الألماني', 'بأفغانستان', 'هانز', 'أوليش', 'سيدت', 'توقع', 'أن', 'تفقد', 'الحكومة', 'الأفغانية', 'سيطرتها', 'على', 'البلاد', 'في', 'غضون', 'عام', 'أو', 'عامين']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1877,2191,"['من', 'هنا', 'شبه', 'البعض', 'وزير', 'الثقافة', 'الإيراني', 'في', 'هذه', 'الأيام', 'بربان', 'السفينة', 'التي', 'أحاطت', 'بها', 'الأمواج', 'من', 'كل', 'جانب', '،', 'وهي', 'في', 'أوج', 'اندفاعاتها', 'وسط', 'البحر']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1878,657,"['فبعدما', 'كانت', 'الحروب', 'تخاض', 'بتقابل', 'جيشين', 'متنازعين', 'في', 'ساحة', 'المعركة', 'بعيدا', 'عن', 'المدنية', '،', 'فقد', 'كانت', 'المدن', 'المأهولة', 'بالسكان', 'ساحات', 'للمعركة', 'مما', 'نتج', 'عن', 'سقوط', 'ملايين', 'الضحايا']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1879,1770,"['وفي', 'عام', '1886', 'تزوج', 'مارتا', 'برزنيز', 'وأنجب', 'منها', 'ستة', 'اطفال', 'ثلاثة', 'من', 'البنين', 'وثلاث', 'من', 'البنات', 'وأصبحت', 'احدى', 'بناته', 'طبيبه', 'نفسيه', 'وهي', 'انا', 'ولقد', 'اشتهرت', 'بعلاج', 'الاطفال', 'في', 'لندن']","['O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
1880,2394,"['وكان', 'رئيس', 'مجلس', 'النواب', 'قد', 'طلب', 'خلال', 'استقباله', 'امس', 'بعثة', 'الامم', 'المتحدة', 'تفسيرا', 'للاعتداء', 'الاسرائيلي', 'متسائلا', 'لو', 'ان', 'لبنان', 'قام', 'بمثل', 'هذا', 'الامر', 'الا', 'ينعقد', 'مجلس', 'الامن', 'لاتخاذ', 'عقوبات', 'زاجرة', 'بحقه', '؟', 'اما', 'الرئيس', 'السنيورة', 'فقد', 'اعتبر', 'عملية', 'الانزال', 'الاسرائيلية', 'بمثابة', '«', 'خرق', 'فاضح', 'لاتفاق', 'وقف', 'الاعمال', 'العدائية', '»', 'واعلن', 'انه', 'سبق', 'وابلغ', 'الامين', 'العام', 'للامم', 'المتحدة', 'احتجاجه', 'على', 'الخرق', 'الاسرائيلي', 'للاجواء', 'اللبنانية', 'وابلغ', 'احتجاجه', 'امس', 'للوفد', 'الدولي', 'وسيتابع', 'الموضوع', 'مع', 'انان']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS']"
1881,1057,"['وأعلنت', 'حركة', 'المقاومة', 'الفلسطينية', 'حماس', 'رفضها', 'البحث', 'في', 'وقف', 'المقاومة', 'ضد', 'اسرائيل']","['O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1882,417,"['ف', '(', 'عبد', 'الكريم', 'الخطابي', 'الاب', ')', 'كان', 'زعيما', 'سياسيا', 'وقائدا', 'عسكريا']","['O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1883,2612,"['ونقلت', 'جثث', 'الشهداء', 'إلى', 'مستشفى', '""', 'شهداء', 'الأقصى', '""', 'بدير', 'البلح', 'في', 'جنوب', 'قطاع', 'غزة', 'وهي', 'مشوهة', 'قبل', 'أن', 'يتم', 'نقلها', 'إلى', 'خان', 'يونس', 'لدفنها', 'بحسب', 'ما', 'قال', 'احمد', 'أبو', 'غزة', 'مدير', 'التنسيق', 'والارتباط', 'في', 'وزارة', 'الصحة', 'الفلسطينية', 'لوكالة', 'فرانس', 'برس']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG']"
1884,1881,"['ووعد', '«', 'بخدمة', 'عالية', 'النوعية', 'مع', 'رياضات', 'مائية', 'وسياحة', 'بيئية', 'اضافة', 'الى', 'منامة', 'بأسعار', 'معقولة', 'مع', 'احترام', 'محظوراتنا', '»']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1885,1021,"['يبدد', 'توفيق', 'الحكيم', 'في', 'هذا', 'الكتاب', 'اشاعة', 'ظالمة', 'عنه', 'وهو', 'انه', 'عدو', 'للمرأة']","['O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1886,927,"['وشارك', 'في', 'المظاهرة', 'ايضا', 'حزب', 'حركة', 'الانصاف', 'الذي', 'يتزعمه', 'اسطورة', 'لعبة', 'الكريكيت', 'الاسبق', 'عمران', 'خان']","['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'B-PERS', 'I-PERS']"
1887,2113,"['وقد', 'ولد', 'الإمام', 'الرضا', 'عليه', 'السلام', 'في', 'المدينة', 'المنورة', 'عام', '148', 'للهجرة', 'الموافق', '765', 'للميلاد']","['O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'B-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
1888,2230,"['الوجه', 'الآخر']","['O', 'O']"
1889,2675,"['ساو', 'باولو', '(', 'البرازيل', ')', '-', 'أ']","['B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'O', 'O']"
1890,3461,"['يحاول', 'أن', 'ينأى', 'بنفسه', 'عن', 'الملكية', '(', 'رويترز', ')', 'غير', 'المجلس', 'العسكري', 'الحاكم', 'في', 'تايلند', 'اليوم', 'اسمه', 'ليصبح', '""', 'مجلس', 'الإصلاح', 'الديمقراطي', '""', 'حاذفا', 'بذلك', 'الإشارة', 'إلى', 'الملكية', '،', 'وذلك', 'لإزالة', 'أي', 'لبس', 'في', 'الخارج', 'بخصوص', 'الاسم']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1891,3692,"['وقالت', 'هيلاري', '""', 'انا', 'متاكدة', 'انه', 'لو', 'عرض', 'على', 'زوجي', 'وعلى', 'فريقه', 'للامن', 'القومي', 'تقرير', 'سري', 'بعنوان', '""', 'بن', 'لادن', 'مصمم', 'على', 'مهاجمة', 'الداخل', 'الأمريكي', '""', 'لكان', 'تعاطى', 'مع', 'الامر', 'بجدية', 'اكثر', 'مما', 'بتنا', 'نعرف', 'اليوم', 'بما', 'يتعلق', 'برئيسنا', 'الحالي', 'وفريقه', 'للأمن', 'القومي', '""']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1892,3190,"['وكانت', 'انفجارات', 'في', 'كابل', 'ليلة', 'امس', 'قد', 'اثارت', 'تكهنات', 'بأن', 'هذه', 'ضربات', 'اميركية']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1893,2055,"['وواجهة', 'المسجد', 'مبنية', 'على', 'الطراز', 'الصيني', 'التقليدي', ',', 'ومزيّنة', 'برسومات', 'ومسقوفة', 'بإفريز', 'بلون', 'أخضر', ',', 'وكتب', 'على', 'عتبة', 'البوابة', 'باللغة', 'العربية', '(', 'المسجد', 'لله', 'تعالى', ')', ',', 'كما', 'كُتب', 'باللغة', 'الصينية', 'كلمة', 'مسجد', '(', 'تشينغ', 'جين', 'سي', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1894,206,"['*', 'عجز', 'صندوق', 'المقاصة', 'قد', 'يصل', 'إلى', '11', 'مليار', 'درهم', 'ذكر', 'بلاغ', 'لوزارة', 'الطاقة', 'والمعادن', 'أن', 'متأخرات', 'صندوق', 'المقاصة', 'إزاء', 'شركات', 'التوزيع', 'تبلغ', 'أربعة', 'ملايير', 'درهم', 'بالنسبة', 'للفترة', 'الممتدة', 'من', 'فاتح', 'يناير', 'إلى30', 'يونيو', 'من', 'سنة2006', ',', 'مشيرا', 'إلى', 'أن', '""', 'عجز', 'صندوق', 'المقاصة', 'سيتراوح', 'مع', 'نهاية', 'شتنبر2006', ',', 'ما', 'بين', 'ثمانية', 'ملايير', 'درهم', 'بالنسبة', 'لسعر', 'البترول', 'الخام', 'ب65', 'دولار', 'للبرميل', 'وبسعر', 'لغاز', 'البوتان', 'ب500', 'دولار', 'للطن', 'و11', 'مليار', 'درهم', 'بسعر', 'للخام', 'ب75', 'دولار', 'للبرميل', 'وبسعر', 'للبوتان', 'ب600', 'دولار', 'للطن']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-MISC', 'O', 'B-MISC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'B-MISC', 'O', 'B-MISC', 'O']"
1895,2456,"['وأشارت', 'إلى', 'أن', 'الأسواق', 'ستتفاعل', 'خلال', 'الفترة', 'المقبلة', 'كذلك', 'مع', 'جملة', 'من', 'المتغيرات', 'في', 'مقدمتها', 'احتمالات', 'تحسن', 'مستويات', 'السيولة', 'المتدفقة', 'نحو', 'الأسواق', 'إذا', 'قرر', 'كبار', 'المستثمرين', 'الدخول', 'بقوة', 'مجدداً', 'بناءً', 'على', 'رؤيتهم', 'لآفاق', 'السوق', 'المستقبلية', '،', 'هذا', 'بالإضافة', 'إلى', 'التأثير', 'الإيجابي', 'المنتظر', 'في', 'حال', 'بدأت', 'النتائج', 'الفعلية', 'للشركات', 'المساهمة', 'العامة', 'تظهر', 'نمواً', 'أفضل', 'ابتداءً', 'من', 'الربع', 'الثالث', 'للعام', 'الحالي']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1896,1471,"['وتساءل', ':', '«', 'كيف', 'تحول', 'خلال', '6', 'شهور', 'من', 'دخوله', 'الاسلام', 'الى', 'مشبوه', 'او', 'ارهابي', 'مفترض', '،', 'كما', 'تطلقون', 'عليه', 'في', 'الصحافة', '،', 'فهو', 'اشبه', 'بسيناريو', 'جاهز', 'من', 'اعداد', 'الشرطة', 'البريطانية', '»']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1897,3973,"['وعن', 'فريق', 'الجزيرة', 'أعرب', 'عبدالله', 'صالح', 'عن', 'تقدير', 'العنابي', 'الكامل', 'له', 'لأنه', 'فريق', 'محترم', 'استطاع', 'خلال', 'السنوات', 'السابقة', 'أن', 'يقارع', 'الكبار', 'ويكون', 'بين', 'ثلاثي', 'المقدمة']","['O', 'O', 'B-ORG', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1898,3169,"['*', 'لكن', 'كيف', 'تقيم', 'تعامل', 'السينما', 'مع', 'إبداعه', '؟', '-', 'العديد', 'من', 'الأعمال', 'قدمت', 'على', 'عجل', 'فلم', 'ينجح', 'مخرجوها', 'فى', 'أن', 'يقدموا', 'وجهة', 'نظره', 'كاملة', 'أو', 'أصابهم', 'الوهن', 'فى', 'أن', 'يحافظوا', 'على', 'تلك', 'التركيبة', 'الجهنمية', 'التى', 'تمثل', 'سر', 'ذلك', 'النجاح', 'المدوى', 'لمحفوظ']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS']"
1899,2126,"['يقول', 'الدكتور', 'برادران', 'رفيعي', 'مساعد', 'آية', 'الله', 'طبسي', 'في', 'الأمور', 'الثقافية', 'للأستانة', 'الرضوية', 'إن', 'هناك', '15', 'مؤسسة', 'ثقافية', 'قائمة', 'في', 'الاستانة', 'الرضوية', 'أهمها', 'مجمع', 'البحوث', 'الإسلامية', '،', 'والمجمع', 'الرضوي', 'الثقافي', '،', 'والجامعة', 'الرضوية', 'للعلوم', 'الإسلامية', '،', 'ومؤسسة', 'للطبع', 'والنشر', '،', 'ومؤسسة', 'القدس', 'الثقافية', 'التي', 'تهتم', 'باصدار', 'نشرات', 'دورية', 'باللغة', 'الفارسية', 'وتصدر', 'عنها', 'جريدة', 'القدس', 'وتتبعها', 'المكتبة', 'المركزية', 'والمدارس', 'التعليمية']","['O', 'O', 'B-PERS', 'I-PERS', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O']"
1900,2259,"['ونتابع', 'هذه', 'العصور', 'من', 'خلال', 'تماثيل', 'شمعية', 'تبدأ', 'عند', 'بوابة', 'المتحف', 'بالحارسين', 'الإلهيين', '""', 'شن', 'تو', '""', 'و', '""', 'يوليو', '""', '،', 'الشقيقين', 'المعروفين', 'في', 'الميثولوجيا', '،', 'واللذين', 'يحميان', 'مداخل', 'القصور', 'والبيوت', 'ويمنعان', 'عنها', 'الشياطين', 'والأرواح', 'الشريرة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1901,3279,"['وكانت', 'مشاركة', 'المهاجم', 'البديل', 'نور', 'الدين', 'البخاري', 'بالشوط', 'الثاني', 'نقطة', 'التحول', 'في', 'المباراة', '،', 'إذ', 'صنع', 'هدفي', 'فريقه', 'ليؤكد', 'حظوظه', 'بالمجموعة', 'التي', 'تضم', 'أيضا', 'منتخب', 'زيمبابوي']","['O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
1902,2719,"['وتركز', 'المناقشات', 'على', 'عدد', 'الجنود', 'الأوروبيين', 'الذي', 'تراه', 'الأمم', 'المتحدة', 'غير', 'كاف', 'حتى', 'الآن']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O']"
1903,2323,"['وإن', 'كان', 'ذلك', 'لا', 'يمنع', 'أن', 'هناك', 'نسبة', 'كبيرة', 'ممن', 'لا', 'يتجاوز', 'دخلهم', 'ألف', 'دولار', 'في', 'السنة', 'كما', 'أن', 'هناك', 'من', 'يعيشون', 'في', 'أدنى', 'حد', 'من', 'الفقر', 'ممن', 'يعملون', 'على', 'جر', '""', 'الريكشا', '""', 'التى', 'يتنزه', 'فيها', 'السائحون', 'وهم', 'يدورون', 'بين', 'أنحاء', 'الأحياء', 'الفقيرة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1904,1154,"['يذكر', 'أن', 'الهند', 'تنتج', 'نحو', 'ألف', 'فيلم', 'باثنتي', 'عشرة', 'لغة', 'سنويا', 'ولم', 'يفز', 'أي', 'فيلم', 'هندي', 'قط', 'بجائزة', 'أوسكار', 'برغم', 'ترشيح', 'فيلمي', '""', 'الهند', 'الأم', '""', 'و', '""', 'لاجان', '""', 'للجائزة', 'السينمائية', 'الأهم', 'في', 'العالم']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O']"
1905,705,"['وتقول', 'الشرطة', 'إن', '""', 'معظم', 'الجثث', 'تحمل', 'آثار', 'طلقات', 'نارية', 'في', 'الرأس', 'وجميعها', 'تحمل', 'آثار', 'تعذيب', 'ومعصوبة', 'الأعين', 'وموثوقة', 'الأيدي', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1906,66,"['وأفادت', 'بيانات', 'وزارة', 'الصناعة', 'بأن', '70%', 'من', 'مصانع', 'شمال', 'إسرائيل', 'مغلقة', 'جراء', 'الحرب', 'وإغلاق', 'ميناء', 'حيفا']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
1907,224,"['و', 'مع', 'الزمن', 'ظهرت', 'وأفلت', 'ثقافات', 'ودول', 'مختلفة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1908,1186,"['ومن', 'هذه', 'البشارة', 'نجد', 'أن', 'الله', 'قد', 'وعد', 'نبيه', 'إبراهيم', 'الخليل', 'بأن', 'إبنه', 'إسماعيل', 'الإبن', 'البكر', 'لأمه', 'هاجر', 'سيكون', 'من', 'أعقابه', 'أمة', 'كبيرة', 'في', 'أرض', 'مكة', 'التي', 'هاجرإليها', 'معه', 'ومع', 'أمه', 'هاجر']","['O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
